"variable","mean"
"mch","30.4408904510838"
"rdw","2.58231287176669"
"pltlt","5.45998511014681"
"rbc","4.56998623315759"
"hb","13.8771528998243"
"wbc","1.80015137164132"
"baso_p","0.698380079345945"
"hdl","55.8985354422964"
"lympho_p","30.9566783831283"
