"variable","mean"
"hb","137.586666666667"
"rbc","4.53375294117647"
"mch","30.4072941176471"
"mchc","336.065098039216"
"wbc","1.76989251138481"
"neut_p","0.567829019607843"
"lympho_p","0.318578823529412"
"ca","2.34062549019608"
"alb","41.9702607843137"
"alkp","4.34598181726199"
"creat","4.41505904653636"
"tot_prot","72.2760784313726"
